0.736842 0.210526 -0.0194453 0.0122634
0.789474 0.210526 -0.0202687 0.0131729
0.842105 0.210526 -0.0206468 0.0132014
0.894737 0.210526 -0.0201939 0.0116189
0.947368 0.210526 -0.0192988 0.00743614
1 0.210526 -0.0186373 9.02355e-05

0 0.263158 -0.00398676 -0.000137508
0.0526316 0.263158 -0.0042764 0.000311001
0.105263 0.263158 -0.00498702 0.000650628
0.157895 0.263158 -0.0059352 0.00122127
0.210526 0.263158 -0.00698508 0.00195016
0.263158 0.263158 -0.00816066 0.00278998
0.315789 0.263158 -0.00949013 0.00372177
0.368421 0.263158 -0.010856 0.00474339
0.421053 0.263158 -0.0122664 0.00585712
0.473684 0.263158 -0.0137049 0.00706104
0.526316 0.263158 -0.0151479 0.00834232
0.578947 0.263158 -0.0165555 0.00967103
0.631579 0.263158 -0.0178657 0.0109914
0.684211 0.263158 -0.0189926 0.0122069
0.736842 0.263158 -0.0198025 0.0131545
0.789474 0.263158 -0.0202668 0.0135657
0.842105 0.263158 -0.020356 0.0130003
0.894737 0.263158 -0.0198039 0.0109188
0.947368 0.263158 -0.0190468 0.00675072
1 0.263158 -0.0185562 -7.37614e-05

0 0.315789 -0.00454705 -0.000138847
0.0526316 0.315789 -0.00484652 0.000854741
0.105263 0.315789 -0.00558317 0.00155181
0.157895 0.315789 -0.00658474 0.00234403
0.210526 0.315789 -0.0077063 0.00320614
0.263158 0.315789 -0.00895173 0.00412177
0.315789 0.315789 -0.0103258 0.00510153
0.368421 0.315789 -0.0117068 0.00615273
0.421053 0.315789 -0.0130926 0.00727767
0.473684 0.315789 -0.0144603 0.0084689
0.526316 0.315789 -0.0157808 0.00970261
0.578947 0.315789 -0.0170106 0.0109327
0.631579 0.315789 -0.018088 0.0120833
0.684211 0.315789 -0.0189363 0.0130366
0.736842 0.315789 -0.0194481 0.013616
0.789474 0.315789 -0.0196445 0.0135687
0.842105 0.315789 -0.0195699 0.0125606
0.894737 0.315789 -0.0190102 0.0102124
0.947368 0.315789 -0.0183694 0.00619166
1 0.315789 -0.0179616 -0.000176536

0 0.368421 -0.00511042 -0.000139461
0.0526316 0.368421 -0.00540886 0.00139896
0.105263 0.368421 -0.00615149 0.00246448
0.157895 0.368421 -0.0071752 0.00348913
0.210526 0.368421 -0.00832966 0.00448491
0.263158 0.368421 -0.00959972 0.00546332
0.315789 0.368421 -0.0109622 0.00646632
0.368421 0.368421 -0.0123024 0.00751388
0.421053 0.368421 -0.0136063 0.00861128
0.473684 0.368421 -0.0148461 0.00974749
0.526316 0.368421 -0.0159913 0.0108897
0.578947 0.368421 -0.017001 0.011979
0.631579 0.368421 -0.0178233 0.0129259
0.684211 0.368421 -0.0184004 0.0136033
0.736842 0.368421 -0.0186599 0.0138385
0.789474 0.368421 -0.0186532 0.0134125
0.842105 0.368421 -0.0184758 0.0120892
0.894737 0.368421 -0.0179352 0.00960333
0.947368 0.368421 -0.0173901 0.00575962
1 0.368421 -0.0170521 -0.000249661

0 0.421053 -0.00567512 -0.000139328
0.0526316 0.421053 -0.00596626 0.00193743
0.105263 0.421053 -0.00670171 0.00337739
0.157895 0.421053 -0.00772588 0.00463832
0.210526 0.421053 -0.00888479 0.00576242
0.263158 0.421053 -0.0101438 0.00678712
0.315789 0.421053 -0.011449 0.00778489
0.368421 0.421053 -0.0127034 0.00879129
0.421053 0.421053 -0.0138819 0.0098182
0.473684 0.421053 -0.0149548 0.0108548
0.526316 0.421053 -0.0158933 0.0118636
0.578947 0.421053 -0.0166641 0.0127788
0.631579 0.421053 -0.0172299 0.0135049
0.684211 0.421053 -0.017555 0.0139154
0.736842 0.421053 -0.0176019 0.0138518
0.789474 0.421053 -0.0174318 0.0131324
0.842105 0.421053 -0.0171758 0.0115997
0.894737 0.421053 -0.0166524 0.0090645
0.947368 0.421053 -0.0161771 0.00540927
1 0.421053 -0.0158996 -0.000306341

0 0.473684 -0.00623634 -0.000137581
